docid	allwords	stanfordwords
uc1.b4097786	141179	6953
uc1.$b242926	75299	7335
uc1.$b244903	69674	6125
uc1.32106010138839	28008	2687
mdp.39015023453395	67338	4976
mdp.39015046349133	60167	3755
mdp.39015046386457	236408	23692
mdp.39015002146614	84169	5687
mdp.39015002710104	67395	4326
mdp.49015000584293	28016	2166
pst.000027644461	80008	7242
pst.000029273980	60196	4563
uc1.32106001540324	172022	15355
uc1.32106001988556	103780	6651
uc1.$b104185	118791	9922
mdp.39015007030201	70892	5595
uc1.$b104423	99927	7488
mdp.39015011803783	79343	4826
uc1.$b561244	82033	5282
pst.000005610938	106330	11004
inu.30000035415862	155344	11982
mdp.39015005382133	179810	15602
uc1.b3116593	116111	6310
mdp.39015026963218	29836	1986
mdp.39015005896348	56433	6079
mdp.39015072262085	16175	1367
uc1.$b101955	69046	3799
mdp.39015035332892	128179	9259
uc1.32106014401357	97468	5927
pst.000029575275	41487	2396
pst.000043323302	113814	13417
mdp.39015020699693	77795	6441
mdp.39015024078944	153779	10903
mdp.39015002327834	257327	18050
mdp.39015020668409	95506	7569
mdp.39015005095412	127199	11405
uc1.b3862769	175477	12199
uc1.b3472772	234646	19404
mdp.39015004780816	42220	3186
mdp.39015065294277	147325	9948
mdp.39015062380525	82341	6290
mdp.49015000746124	43121	3218
uc1.32106006624362	355213	16218
mdp.39015010450529	121453	8264
mdp.39015035766685	164154	10631
mdp.39015073378013	50209	7220
pst.000028119197	94011	5106
mdp.39015059181076	54369	5649
uc1.32106008795954	95043	9116
mdp.39015011683839	97151	6342
inu.39000005915074	75670	5899
uc1.$b662889	78759	6756
uc1.b3667132	34532	2252
mdp.39015002968033	92345	8814
mdp.39015035770265	71803	6357
mdp.39015002148438	103085	6481
mdp.39015030855632	40099	3017
mdp.39015007036448	59276	6004
uc1.32106002023668	49910	3397
mdp.39015011329326	156557	11991
uc1.b3346998	28118	1723
mdp.39015000551203	25069	1521
uc1.b3347000	22863	1169
uc1.b3767284	59869	3415
mdp.39015066677553	39743	2448
mdp.39015008230032	108960	8567
uc1.b4089956	71961	3143
mdp.39015038118090	149997	13544
mdp.39015058066021	45451	2444
mdp.39015031222840	121555	10409
mdp.39015012059096	78010	5597
mdp.39015025946651	97601	7169
uc1.32106001607131	101017	11779
uc1.32106001774840	32103	1866
pst.000006089917	444751	32072
mdp.39015012198563	54625	4564
mdp.39015023507539	84874	3668
mdp.39015047634731	75970	5396
mdp.39015041172779	123696	10981
mdp.39015005452597	56484	3250
mdp.39015000604853	72967	4566
mdp.39015035764060	36589	2249
inu.30000123932521	100727	8624
mdp.49015000502477	69000	5807
uc1.b3547064	123693	6180
mdp.39015032774492	55970	4074
uc1.b3440033	45313	3630
mdp.39015002206376	136889	9470
mdp.39015011807370	60515	6127
mdp.39015013782704	73663	3816
uc1.b4353866	32464	2070
uc1.32106001624144	61686	4905
mdp.39015012417625	54841	3732
inu.30000060902594	69819	4945
uc1.$b252108	50923	3621
uc1.32106002114343	103248	7680
pst.000020620158	288230	27095
mdp.39076002503444	70044	5384
pst.000043989492	42472	2821
mdp.39015030750759	70518	5729
mdp.39015066055289	133584	10561
uc1.$b168570	90125	4461
mdp.39015009066468	165322	12733
mdp.39015046859008	18762	1279
mdp.39015005533354	122681	7855
mdp.39015027252801	76148	6484
mdp.39015030113321	682831	38026
mdp.39015005140101	78183	6297
uc1.$b792355	58162	4608
hvd.hwki32	154208	10924
uc1.32106012047806	29348	2086
mdp.39015011514760	83023	5544
uc1.$b746200	71680	5217
uc1.32106001602918	87108	8375
mdp.39015002650979	55215	3150
inu.32000007550439	50668	3344
mdp.39015009381305	148502	6268
mdp.39015008978879	97472	6086
mdp.39015003341230	62361	5866
mdp.39015065322904	68333	3773
mdp.39015066988596	68702	4093
mdp.39015020636588	77499	5650
mdp.39015055165859	75649	5573
mdp.39015048931060	59839	5372
mdp.39015008170840	81462	5410
mdp.39015016208426	65211	6032
mdp.39015005924017	141969	13097
uc1.32106001608964	89867	4629
uc1.32106008512755	37329	3357
pst.000055919845	74750	5097
uc1.b5082415	94793	5746
mdp.39015021862308	119127	10843
uc1.$b396560	48793	2984
mdp.39015011336446	147270	10273
mdp.49015002195098	76846	6963
mdp.39015035764631	66350	3410
mdp.39015040105747	91876	6700
mdp.39015035764136	54163	3525
mdp.39015015175279	67672	5197
mdp.39015046850577	91245	7846
mdp.39015005905743	234249	17463
mdp.39015007033346	344052	23925
mdp.39015005916245	105507	10018
uc1.32106010053798	111545	6982
inu.39000005639880	35952	2647
inu.30000107498002	346189	30988
mdp.39015030754256	89131	5208
mdp.39015010298464	35262	3274
uc1.32106007902494	26271	1269
uc1.32106001590915	60019	4520
mdp.39015000219561	121220	6572
mdp.39015046445832	47945	4494
uc1.32106006622242	87451	6099
mdp.39015001371585	293447	25461
mdp.39015005556736	52752	4322
mdp.39015005749661	125567	8926
mdp.39015053539204	112794	7373
uc1.b4387130	35839	2693
mdp.39015005639896	67772	4437
uc1.b3768570	83495	3963
mdp.39015047606747	37132	3474
mdp.39015062063014	59984	4577
mdp.39015005399251	219675	16545
uc1.b4948864	61688	4088
mdp.39015049553541	198635	11694
uc1.b3435129	229647	18361
mdp.39015005544039	41694	2669
mdp.39015002340464	37651	2234
mdp.39015005145621	53787	3541
mdp.39015046817774	77922	5793
mdp.49015000715624	40294	3607
uc1.32106014299777	35271	3083
uc1.b3161429	43023	3481
mdp.39015011373837	42477	3653
uc1.b4948745	46352	3489
pst.000031216166	136670	9376
mdp.39015001786279	50788	2982
uc1.32106001608840	73903	4482
uc1.32106008497825	91081	7109
mdp.39015065522420	78832	4929
mdp.39015004106822	69670	5985
mdp.39015046412022	212095	18515
inu.30000025887302	155176	10866
mdp.39015055093465	55967	5371
mdp.39015005291011	303542	18883
mdp.39015012435791	60726	3674
mdp.39015012976992	73819	5067
mdp.39015030745163	38282	2620
mdp.39015003676601	49625	4224
uc1.$b391308	110213	7457
mdp.39015019965964	96002	5694
mdp.39015031230330	42534	3138
mdp.39015013003291	39720	3286
mdp.39015031222212	69421	3557
mdp.39015030707700	102824	6378
inu.30000055896561	303653	18874
uc1.32106001615050	83392	7496
mdp.39015005180032	62402	5971
uc1.b3792262	75401	5039
uc1.32106001590766	75194	5056
mdp.39015027239709	173881	17659
mdp.39015008394614	108351	7629
uc1.b4376259	70299	5315
mdp.39015030714748	69551	3219
mdp.39015008959002	57730	3231
uc1.32106005940579	79072	7037
mdp.39015028797465	47894	3348
uc1.$b176957	50923	2577
mdp.39015019749004	60339	3832
mdp.39015010693821	46484	3722
mdp.39015008881776	30309	2097
mdp.39015012813179	209951	12186
uc1.b4088006	52171	3568
mdp.39015005658631	164473	14653
mdp.49015001010801	222513	16220
mdp.39015063160116	43466	3085
uc1.b3455008	97297	8537
pst.000025524680	150796	9970
uc1.32106002160569	79275	6398
uc1.32106009833432	75383	5752
mdp.39015037032102	105316	7849
mdp.39015008469945	87081	6687
mdp.39015009104400	83097	6721
mdp.39015030849148	76512	6471
mdp.39015020732668	218531	14482
mdp.39015053526953	75732	5909
inu.39000001892814	109716	7684
uc1.b3462037	66370	4946
mdp.39015011312124	115982	9517
mdp.39015012835453	43197	3629
mdp.39015000585540	122394	11867
mdp.39015070895142	133845	8074
mdp.39015013970788	177420	11706
uc1.b4397267	131061	10391
mdp.39015000653785	64353	5468
pst.000021356292	135478	10467
mdp.39015031839049	26902	1579
uc1.32106006908211	256332	17138
pst.000017549493	146358	11914
mdp.39015035324972	63590	5981
mdp.39015006236957	244117	14743
mdp.39015013126753	88529	7478
uc1.32106007646208	93958	6963
mdp.39015019229189	25249	1534
uc1.b4974471	67846	3607
mdp.39015012421650	42004	2746
pst.000032467413	85323	6759
mdp.39015014150885	155241	6606
mdp.39076000416284	27907	1962
mdp.39015015308243	50106	3866
mdp.39015054423457	197751	13278
mdp.39015015233854	124969	10709
mdp.39015015448999	249779	16467
mdp.39015017905889	54776	3609
uc1.32106007807651	43620	3388
mdp.39015001044968	81302	5726
mdp.39015008442496	62894	5240
mdp.39015008828371	120607	7855
mdp.39015064833158	74313	5278
mdp.39015020729722	44463	3462
uc1.b4446873	101195	8639
mdp.39015003978403	106026	6294
uc1.b4463228	119420	10052
uc1.b4216776	100888	8347
mdp.39015046831262	284167	30548
pst.000020814922	91613	9593
uc1.b3959237	52371	4536
mdp.39015025252100	106317	8888
mdp.39015056939658	52666	4084
uc1.32106008270388	80911	3855
uc1.32106009996627	140224	10582
inu.30000079316687	77270	5132
mdp.39015002182411	239717	9903
mdp.39015053616549	85245	5960
uc1.32106011943203	145585	10896
mdp.39015013971604	136883	8420
uc1.32106005767956	104980	9096
mdp.39015050587651	76474	6385
mdp.39015003686311	59766	6366
mdp.39015001011694	76787	4457
mdp.49015000752700	66969	6432
uc1.32106006563099	80355	7173
uc1.b3741294	45905	2397
mdp.39015002250473	105905	6013
mdp.39015035767311	13509	923
mdp.39015018621485	34981	3069
mdp.39015000646912	155174	12654
mdp.39015062087682	134119	8406
uc1.32106005593287	53963	2793
uc1.b3688197	190306	13385
mdp.39015005674307	57053	3655
mdp.39015001545386	94513	7514
uc1.32106015586792	83988	7041
mdp.39015004272384	83155	5478
mdp.49015000026113	28206	2410
mdp.39015061469279	56737	5458
uc1.b3909391	100728	6534
uc1.32106010994165	89841	7555
uc1.32106016085083	68758	6114
inu.30000026289284	72379	4704
mdp.39015053575703	35731	2623
mdp.39015009204036	48157	4263
uc1.b4381862	47890	3805
mdp.39015005397859	40722	2789
uc1.32106006922253	135295	8279
mdp.39015008801758	58418	3566
mdp.39015006639754	67359	4420
mdp.39015051004573	82400	4743
mdp.39015048898806	93166	7351
uc1.b3738808	42390	2513
mdp.39015008824362	150261	11292
mdp.39015012416254	39106	3501
mdp.39015032329941	72096	6034
mdp.39015056891230	90362	8622
uc1.32106010138052	64466	4071
uc1.32106007069229	9105	1023
inu.39000004044652	32374	3464
inu.39000000964671	100606	5054
uc1.b3634333	64783	5046
mdp.39015005909125	272931	11213
mdp.39015040114764	64487	4193
mdp.39015008973979	84923	6157
mdp.39015028969403	54238	3937
uc1.b4368844	91306	7299
inu.30000038734996	65807	5089
mdp.39015063152998	208415	16017
mdp.39015041108583	57253	4637
uc1.32106010700737	35241	1550
mdp.39015020859388	583118	35135
mdp.39015055166196	78911	4853
mdp.39015020876788	40508	2263
mdp.39015031802534	127728	13032
uc1.32106014544602	54625	3953
mdp.49015002950823	118288	7064
pst.000045463235	115339	8067
mdp.39015046375104	196138	13970
mdp.39015016938154	185271	10036
mdp.39015017941108	118884	7539
mdp.39015017966626	53361	4666
mdp.39015035770836	228625	15316
inu.30000000727689	24462	1890
mdp.39015018313166	21668	2133
mdp.39015023596763	74323	5808
uc1.32106013793457	42003	3408
mdp.39015019569493	45901	3059
mdp.39015019641045	70481	5588
mdp.39015019399610	58582	5115
mdp.39015054028231	45747	3065
mdp.39015025285175	92703	7238
mdp.39015035768095	63721	5355
mdp.39015060558155	64981	6234
uc1.b4046332	63328	4085
mdp.49015000933011	58957	5175
mdp.49015001254862	39269	2769
inu.30000009594338	86449	7333
uc1.b4410358	79841	6101
uc1.31822007865363		
uc1.b4439427	96378	8646
mdp.39015021856607	60607	3350
uc1.32106010867924	194808	9645
mdp.39015025010243	112484	7675
uc1.32106010507546	202757	12535
mdp.39015025219463	69236	5578
mdp.39015025254288	95706	7314
mdp.39015021580595	55108	3566
mdp.39015025184857	134923	10334
mdp.39015022894193	91989	7113
uc1.32106012137938	89720	5795
inu.30000029791955	173503	11166
mdp.39015049500856	41456	2621
uc1.b4281762	62074	4270
mdp.39015029196105	51161	3804
inu.30000036578189	88710	6723
uc1.31822029901493	18859	2052
uc1.32106010547880	102850	7140
uc1.32106012490881	49405	3541
uc1.32106010063359	137169	16059
mdp.39015071588845	184590	14499
uc1.32106011728265	121851	10022
uc1.32106010332069	63982	8506
mdp.39015032967260	63220	3853
inu.30000037414202	9016	435
mdp.39015031767794	150316	7846
mdp.39015034854441	76869	4169
mdp.39015063278330	80036	7833
mdp.39015028870767	78556	5439
uc1.b3966855	70802	6462
mdp.39015032411210	43468	3777
uc1.32106012234651	328669	20475
mdp.39015031797973	122898	10469
mdp.39015032193230	98270	8795
uc1.32106013551087	212095	11914
uc1.32106011912927	20691	1052
mdp.39015033992804	58779	7781
mdp.39015034026297	99617	7710
uc1.32106011507057	271696	17941
uc1.$b309852	66922	3594
uc1.b4146227	54419	3176
mdp.39015061474147	42677	4482
uc1.32106011680086	80716	4590
uc1.32106011099436	122454	6881
pst.000048574396	99755	7928
mdp.39015026914377	395386	36531
mdp.39015034229305	88844	7001
mdp.39015034269319	174616	13405
mdp.39015034865173	66055	4584
uc1.32106012241912	200746	14323
mdp.39015055445939	161833	9138
mdp.39015037478073	145797	9553
mdp.39015037703157	64084	5778
uc1.32106013036253	74753	5607
uc1.32106012223498	160862	14653
mdp.39015049530382	141926	10207
uc1.32106012725294	92012	9167
uc1.b4556418	26808	2238
mdp.39015060636746	278958	20584
wu.89057629982	122153	5920
uc1.32106013036915	88432	6471
mdp.39015038597053	42657	4291
mdp.39015040737622	39519	2257
mdp.39076002238074	37837	1315
mdp.39015041651962	23632	1518
mdp.39015040572268	17294	1493
mdp.49015002460179	57790	2515
uc1.32106012349517	100750	7252
mdp.39015049702544	118875	7077
mdp.39015053386168	72574	4320
uc1.32106012401128	669368	46681
mdp.39015050158099	106834	9058
uc1.32106015332890	167857	8832
mdp.39015049549689	36396	2869
uc1.32106017049955	100866	5098
mdp.39015046463942	123114	7184
mdp.39015054433118	105294	7659
uc1.32106016359967	61228	6167
mdp.39015062111086	143745	9400
uc1.32106016641760	76012	8193
mdp.39015060893644	105731	8755
mdp.39015062616464	160447	10368
uc1.32106018707700	100274	8678
mdp.39076002516263	95885	6269
mdp.39015066735286	68709	4288
mdp.39015069328188	187263	11115
mdp.39015068819708	63472	4898
mdp.39015070702470	112547	8361
uc1.32106018932498	37872	2417
mdp.39015043412298	103235	6334
mdp.39015042475205	132556	9262
mdp.39015046401017	394370	23429
mdp.39015052858084	65616	4728
uc1.32106016740133	73585	5921
uc1.b4546457	60436	4499
uc1.32106017384378	63666	3826
mdp.39015045962779	123352	8436
mdp.39015054124998	27767	2312
uc1.b4546258	49703	3623
mdp.39015054406916	105162	8249
mdp.39015048543626	91227	6274
uc1.32106012467004	60351	3787
mdp.39015047710341	67249	5971
mdp.39015047836047	234136	19261
uc1.32106016950393	102646	6788
mdp.39015042554561	58850	4992
mdp.39015047866317	75109	3835
mdp.39015048594223	64924	5239
uc1.32106015153064	61253	4078
mdp.39015048571585	36412	2392
mdp.39015042478233	143743	14731
mdp.39015050129173	163042	13688
mdp.39015042482987	66534	6439
uc1.32106012643653	99826	9309
uc1.32106012546500	220761	15568
mdp.39015050307340	105125	8983
uc1.32106015140467	93897	7718
mdp.39015049673976	120738	7908
uc1.32106015330696	26961	1810
mdp.39015050306367	47349	4560
mdp.39015050245557	61953	4225
mdp.39015050244972	137873	9328
uc1.32106015768440	62813	3475
mdp.39015049548400	98343	7283
mdp.39015050329484	120844	8431
uc1.32106015156232	71641	5304
uc1.32106012556210	97422	6975
mdp.39015049549911	66362	3657
mdp.39015049564266	102535	7174
mdp.39015049689139	67533	4323
mdp.39015049544326	85116	7413
uc1.32106015727024	106851	7226
uc1.32106015770321	116275	7306
uc1.32106015190900	68957	5327
uc1.32106016163229	66059	4305
mdp.39015049721791	84848	8390
mdp.39015054136588	95787	8007
uc1.32106011339048	124646	10674
inu.30000077663759	53476	3250
mdp.39015056243234	23992	1563
mdp.49015002539972	183430	11618
mdp.49015002793652	54487	6395
uc1.32106015260828	217958	16048
uc1.32106012575459	163233	13409
mdp.39015063282555	60028	4770
mdp.39015066894596	136071	12437
mdp.39015057618897	35778	2688
mdp.39076002085244	178808	15608
uc1.32106012576069	60796	5236
uc1.32106015081398	112691	10198
pst.000046293824	93846	8006
uc1.32106015852061	132751	11187
uc1.32106012396328	77387	5528
pst.000055329347	110319	8134
uc1.b4441447	48034	4028
mdp.39015051311986	120069	6641
mdp.39015053374537	82380	7247
uc1.32106016190297	78767	6337
mdp.39015053536226	93914	5453
uc1.31822031081110	112001	7428
mdp.39015054156248	38394	2933
mdp.39015055110475	26484	2114
mdp.39015052354928	15573	1304
mdp.39015049687430	26812	2089
uc1.32106016740281	234318	16951
uc1.32106015628867	48490	3509
mdp.39015049983078	120969	8698
