docid	allwords	stanfordwords
mdp.39015031299459	201568	9343
mdp.39015002375593	94770	6755
mdp.39015014299690	67094	3503
loc.ark+=13960=t6j10qn99	15515	900
uc1.b3123809	66643	2000
uiuo.ark+=13960=t71v64v75	37125	968
uc2.ark+=13960=t2z31nv6d	37269	1436
uc1.32106019128773	99867	8279
hvd.32044087183596	32783	1169
uiuo.ark+=13960=t8ff4942h	62458	2339
umn.31951002458782f	64145	3818
uc2.ark+=13960=t1cj88k0z	53730	2206
mdp.39015050488132	234350	13646
nyp.33433076051691	28707	1849
nyp.33433076053309	165392	9267
mdp.39015056269569	102988	5963
uc1.$b112814	152939	5532
mdp.39015073602065	109057	6682
uiuo.ark+=13960=t4th96q76	36330	945
uc1.b3561913	76753	4549
uiuo.ark+=13960=t6sx6xq74	88076	2934
mdp.39015025248579	155043	7415
nyp.33433076041908	139946	6563
loc.ark+=13960=t55d8zb5c	7328	265
njp.32101073308114	65876	1626
mdp.39015033419766	124951	4958
mdp.39015019150161	116369	9866
wu.89098008162	174034	4931
inu.30000118294887	56646	2387
uc1.$b242744	112159	6747
mdp.39015004925072	154042	6173
uiuo.ark+=13960=t85h81m7m	65718	2623
uc1.$b298821	87996	3865
mdp.39015066855217	71808	4158
mdp.39015008521307	249979	13767
nyp.33433082353917	81492	1435
uc1.$b358653	223911	6971
mdp.39015053143296	54782	3816
hvd.hn2her	4595	147
uc1.b4386662	166480	9871
uc1.$b105566	247901	10282
wu.89017612011	70526	4909
uiuo.ark+=13960=t86h4x71b	44785	603
nnc1.cu58483284	62038	1684
nyp.33433076072762	174380	5015
mdp.39015059418353	80969	5470
uc2.ark+=13960=t2z31tt9g	64867	1297
uc1.$b87003	210427	15041
uc1.32106007586479	37034	2397
uiuo.ark+=13960=t2k65383v	69633	2395
uc1.b3332173	68890	3568
uiuo.ark+=13960=t3cz3sz2v	61554	1230
uiuo.ark+=13960=t1pg27k2b	44399	1315
uiuo.ark+=13960=t6n01hh52	41266	1603
mdp.39015013497311	76430	2309
nyp.33433074938246	107429	2576
uc1.b3550071	174033	7051
uc2.ark+=13960=t5w669r43	140349	6959
loc.ark+=13960=t81j9wc5b	6704	223
uc2.ark+=13960=t3st7kz1r	75291	1650
uc2.ark+=13960=t7dr2r26p	46834	2383
loc.ark+=13960=t31266p0b	148724	8124
uc1.31158001376481	55811	3246
uc1.b3435555	93083	4577
uc2.ark+=13960=t3416vj6w	142435	6939
nyp.33433061821587	82442	3785
njp.32101038161665	79548	2188
njp.32101068167186	47069	1229
mdp.39015045656983	114899	11354
mdp.39015049970133	79673	7029
wu.89094583911	31318	980
inu.32000009045727	405661	21051
umn.31951002139557e	73162	4141
uiuo.ark+=13960=t3bz6g32r	97700	4244
uc1.b3464943	97840	6522
njp.32101073308379	117463	2733
uiuo.ark+=13960=t5h99gq2h	43894	1077
nyp.33433076087182	147290	8105
nyp.33433082529615	57927	2284
uc2.ark+=13960=t01z42s2c	35895	2072
uc2.ark+=13960=t1rf5kn0t	60679	2852
mdp.39015047837722	123577	7017
nyp.33433076059728	84340	5519
uc1.b3688202	59215	3640
mdp.39015061469188	40495	2423
uiuo.ark+=13960=t7jq1gs3v	80352	2016
uc1.b3325334	36983	1934
uc1.b4281548	87964	3826
uiuo.ark+=13960=t76t0xv5n	49801	882
nyp.33433074879366	174758	4863
wu.89078230232	118204	6730
uc2.ark+=13960=t1rf5km87	4603	259
uc2.ark+=13960=t7mp4zh20	120526	5449
mdp.39015032082433	50424	3314
uc1.b3435560	137011	11595
uc2.ark+=13960=t75t3k50z	218038	9390
nyp.33433075736722	106577	4149
uiuo.ark+=13960=t5j96rh1t	64093	1845
uiuo.ark+=13960=t5t73084p	82259	2849
uc1.$b251166	198738	9872
uiuo.ark+=13960=t75t49798	57506	2095
uc1.b3561869	112365	6662
nyp.33433074873286	125062	6973
mdp.39015030017753	135607	9982
nyp.33433082529532	73395	3349
hvd.hwe3l9	52354	1387
mdp.39015070295814	723916	31542
nyp.33433075723407	49270	1886
inu.39000002079684	26619	1507
mdp.39015000626559	140858	8199
uc1.b3338160	67280	4905
mdp.39015056670584	14339	890
uc1.b4938181	62224	2977
uc2.ark+=13960=t58c9t94r	101386	4080
uc1.$b104986	155242	9445
mdp.39015034521842	93570	5278
uc2.ark+=13960=t46q1vv6t	57159	4357
njp.32101069165379	58594	1785
uiuo.ark+=13960=t8qc0p18w	58821	1793
uc2.ark+=13960=t6nz82z9r	32354	1812
mdp.39015064415188	76272	2902
uiuo.ark+=13960=t9c548401	67247	1457
hvd.hwkd81	124364	4002
nyp.33433106908175	162789	10524
nyp.33433076096506	142348	5284
mdp.39015043067647	54017	2338
nyp.33433082529482	63493	3770
nyp.33433075729800	38975	786
osu.32435066780271	59868	3456
mdp.39015041026827	64376	4724
njp.32101067329647	45611	998
njp.32101068154408	86545	4032
uc1.b4103265	255614	10197
mdp.39015035383887	109111	5248
mdp.39015073376975	37579	3683
mdp.39015060438713	62086	2848
mdp.39015062063014	73315	4576
mdp.39015080841656	48559	2156
nyp.33433076061971	72679	3074
uc2.ark+=13960=t1vd71h0r	122302	7123
mdp.39015030727245	75469	6087
mdp.39015016441647	452260	23528
pst.000020477523	106926	8593
uc1.$b105956	148340	9392
njp.32101064790742	66222	1665
uiuo.ark+=13960=t09w1328x	47079	1186
nyp.33433076087786	22101	926
nyp.33433067278386	88396	3369
nnc1.cu58328041	103133	3490
uc1.b4951404	99888	5868
nyp.33433082014881	198646	7425
mdp.39015030847498	94457	5144
nyp.33433075830962	68870	2506
nc01.ark+=13960=t28925t0h	198842	12745
mdp.39015055937604	112590	7225
pst.000063969689	42411	2901
nyp.33433082546916	119237	6717
njp.32101068164175	156389	5055
uc1.$b242892	131415	9038
njp.32101063579898	108266	4732
uc1.32106019239273	75275	4629
uc2.ark+=13960=t78s4tc10	67580	3736
pst.000021202162	232573	14267
wu.89099327637	92471	4624
mdp.39015022217015	191629	17046
umn.31951000955378i	56287	3893
uc2.ark+=13960=t7sn03n62	248594	19570
uc1.b3332046	95999	4754
hvd.32044020392411	66354	1690
inu.30000120975713	114653	7918
mdp.39015063919321	117727	6976
nyp.33433074942859	225413	6686
uva.x000427966	257285	9975
uc1.$b189944	48714	1861
nyp.33433081962080	40553	2409
umn.319510020851165	91124	5409
mdp.39015008247432	67895	3100
uc1.$b803582	93256	6123
mdp.39015063916723	80738	2988
uc2.ark+=13960=t7tm73t7d	183091	7936
mdp.49015002623982	101699	8012
uc1.$b809214	110541	5540
uc1.$b245304	88192	7088
uc1.$b120129	90942	8280
njp.32101067629780	53832	2826
wu.89094712767	60136	2885
nyp.33433074846431	110820	4928
nyp.33433075723134	115338	2461
nyp.33433068244239	3455	221
mdp.39015062585339	74064	5206
umn.31951002079955l	230132	8029
pst.000022698933	180775	12431
uiuo.ark+=13960=t4th93s6c	102670	3218
mdp.39015071555471	96770	5619
mdp.39015063976412	126746	6379
nyp.33433074939418	119815	4896
mdp.39015012210152	88855	3325
uiuo.ark+=13960=t0jt09d3k	57531	1233
uiuo.ark+=13960=t5r790q9k	55081	2053
coo.31924003818675	63652	4195
inu.30000126685910	33489	1612
uc1.32106019618609	61564	1596
mdp.39015017436828	64138	4734
mdp.39015080874483	168140	10153
uc1.$b63289	129833	7019
uc1.32106007238014	75038	5309
mdp.39015067875818	96848	6727
uc2.ark+=13960=t5h98zs4s	87289	6842
wu.89058111618	61908	2239
njp.32101067634244	61106	2499
mdp.39015010370453	103840	6597
mdp.39015005354504	110126	5799
inu.30000000957484	32429	1860
nyp.33433074938121	114405	4362
nyp.33433076069917	77422	4235
mdp.39015018889785	119276	7574
mdp.39015000540891	50645	3625
wu.89015458359	96198	3802
nyp.33433082548128	62287	3409
mdp.39015078574327	101753	3613
uc1.32106005158453	16174	1257
nyp.33433075769749	97192	3339
nyp.33433075909923	103611	4949
uc1.$b769368	54160	2999
uiuo.ark+=13960=t7kp88t2z	63704	1903
njp.32101067645901	92043	1331
uiuo.ark+=13960=t6155666f	57142	1136
mdp.39015031453189	108036	3523
uc1.b3549806	18406	590
inu.30000007259918	89830	8221
njp.32101063579229	44755	1153
uc2.ark+=13960=t5m904803	209419	11711
inu.30000115708384	21647	1878
uc2.ark+=13960=t6154hp62	120419	5318
uiuo.ark+=13960=t9474s15t	62177	1369
nyp.33433082170618	140226	5184
hvd.32044090309790	57624	3097
uva.x030377639	120433	4303
uc1.b3550106	47335	2880
uc1.b3462838	102268	5656
nyp.33433067303838	72927	3538
mdp.39015071190998	57097	2996
uc1.$b112594	181008	7830
uc1.b3239725	104040	4637
uc1.$b242586	82113	4454
mdp.39015003344325	79672	1943
uiuo.ark+=13960=t6h13d823	51560	1139
uva.x001085974	58235	2882
uc1.b3467584	67409	3470
njp.32101068167160	44897	961
inu.32000009191745	39730	3072
uc1.$b299821	72184	3170
mdp.39015009345805	137995	3415
mdp.49015000893496	29378	1983
pst.000016395053	162171	6957
uc1.b4102275	176165	9777
mdp.39015053746841	72333	4130
njp.32101067303071	191261	11568
wu.89098877244	80999	4242
uiuo.ark+=13960=t4rj4zg0m	91416	3770
mdp.39015018985666	107251	5417
uiuo.ark+=13960=t1vd7br13	57751	1939
uc1.32106005476566	32186	1539
nyp.33433074927611	115250	3184
uc2.ark+=13960=t3nv9gf05	99078	6410
uc2.ark+=13960=t44q80641	44595	2278
uc2.ark+=13960=t1hh6cn83	104225	4607
mdp.39015066824247	74262	6539
mdp.39015006637592	145680	12865
uc1.$b243670	71531	5494
uiuo.ark+=13960=t6c25js1v	88899	2427
nyp.33433076082514	130973	4243
uiuo.ark+=13960=t3pv7527f	51017	2626
mdp.39015059168735	166389	9661
mdp.39015014653201	32429	806
uc2.ark+=13960=t6736pt8t	126830	4261
nyp.33433075751754	172381	7889
nyp.33433075904973	257431	12088
uiuo.ark+=13960=t88g98r2v	59376	2330
njp.32101067628865	33157	1129
njp.32101065713933	79505	2563
uc1.b4104577	67446	4001
uiuo.ark+=13960=t7gq7gw2c	69275	2960
uc2.ark+=13960=t0tq61j48	70023	3888
mdp.39015082701189	27744	1916
mdp.39076002656721	21496	1787
uc1.$b106026	154220	10121
uc1.32106006147778	115106	5705
mdp.39015060617720	65095	3723
nyp.33433082486014	79154	4720
uiuo.ark+=13960=t3611jj8v	73741	3561
loc.ark+=13960=t5k941c2c	117477	8018
nyp.33433076046840	44563	2259
uc2.ark+=13960=t11n8096w	94766	3792
mdp.39015016757166	118765	8435
uc2.ark+=13960=t5cc0zr38	55424	3087
uc1.b4376771	37935	2684
uc1.b4095559	118740	8102
mdp.39015043798431	57339	4641
uiuo.ark+=13960=t6b286f0k	52623	2168
uiuo.ark+=13960=t12n5t636	56960	1259
mdp.39015063870219	86807	3302
uc1.b4411111	94026	6905
uiuo.ark+=13960=t8tb1gj45	47472	2106
uiuo.ark+=13960=t58d0ck8t	51870	1935
wu.89090379819	91725	3695
uiuo.ark+=13960=t3tt53s18	43275	1257
uc1.32106014289976	56809	3496
nyp.33433075872204	33983	1902
uiuo.ark+=13960=t9d514v0z	35707	798
njp.32101067630754	109120	2691
uiuo.ark+=13960=t7br9gz62	71493	2068
uc1.b4087540	104209	7735
wu.89095522280	100098	3472
uc1.b3477460	60040	4443
umn.31951002081816x	106213	6184
nyp.33433007091261	42391	1420
njp.32101075728475	72251	2088
uiuo.ark+=13960=t8rb7f32m	44127	1308
mdp.39015037841429	87483	7740
mdp.39015039513158	48867	2709
wu.89040941940	72487	3580
nyp.33433082128475	368773	16253
mdp.39015023989935	54770	3182
mdp.39015030700747	121131	5731
uc1.32106013465049	130795	8601
mdp.39015053616655	191837	11562
nyp.33433082171160	46630	3251
njp.32101062729072	38680	2542
uc2.ark+=13960=t24b2zs6k	126066	5450
uc1.b3123706	57606	3001
uc1.b3639376	47369	3204
njp.32101067630259	91547	2848
mdp.39015063535556	75955	3760
nyp.33433075754576	7991	333
mdp.39015040368360	102803	8152
uiuo.ark+=13960=t2b85s51b	62338	1931
mdp.39015024877857	95630	5311
nyp.33433082302906	48771	2514
uc1.$b251638	104394	5680
mdp.39015041983316	130162	6227
uiuo.ark+=13960=t86h55c3c	60643	2212
mdp.39015035126963	116014	6010
wu.89099755571	88255	5692
hvd.hwkd16	118029	3029
nyp.33433076074115	98942	1693
uc1.$b56970	133273	9688
uc1.$b312815	222186	18394
uiuo.ark+=13960=t4nk41h3r	75379	3125
nyp.33433076018419	99516	4102
nyp.33433074911573	57088	974
inu.39000005802959	66727	2329
uc1.$b809207	86847	4669
mdp.39015055109840	39712	2536
njp.32101065863100	26319	659
nyp.33433088072370	43303	2477
inu.39000002943509	59437	1693
mdp.39015059771025	39837	3270
mdp.39015046835966	176894	10799
mdp.39015019476004	55723	2630
uc1.b4439388	229322	8718
mdp.39015063536331	162180	9329
nc01.ark+=13960=t2x35sr01	76037	3131
uiuo.ark+=13960=t80k2wc85	62802	1090
nnc1.1002231824	41246	833
mdp.39015016868351	37640	2290
uc2.ark+=13960=t4fn1393k	86075	5103
mdp.39015059660863	209551	9959
nyp.33433082524152	79530	5388
uc1.32106008451731	77497	5766
uiuo.ark+=13960=t6sx6t75n	65790	2729
uiuo.ark+=13960=t12n5mx4m	37678	1023
nyp.33433082529359	135003	4414
uc1.$b605179	138764	8207
uc1.b4107900	42465	780
uc1.32106015584854	162425	9660
uc1.b3435563	107795	7718
wu.89099752115	186415	10138
uc1.$b164461	72987	5803
uc1.b4084772	91979	6944
uc1.b4713439	156852	5713
uiuo.ark+=13960=t54f2d76n	61848	2513
uiuo.ark+=13960=t3hx1x46t	83508	3214
uc1.32106009578474	59807	2454
uc1.$b287479	65580	1647
uc1.$b244956	76979	3936
njp.32101066457704	77712	3020
pst.000027670989	119368	8039
uc2.ark+=13960=t4pk08k78	158340	5111
mdp.39015013763522	365677	20153
uiuo.ark+=13960=t0gt62d3b	50427	2486
nyp.33433071373652	53642	1496
hvd.32044058243072	55047	1789
uc2.ark+=13960=t4zg6j18m	80118	5175
uva.x030758866	123439	6080
njp.32101007065988	63980	1519
uc1.$b250	74386	4425
inu.30000105822773	121712	7629
njp.32101064382763	92363	4806
uc1.b3739863	64147	4235
mdp.39015062654598	875	50
uc1.32106008957109	85546	3452
pst.000005343812	39402	1779
uiuo.ark+=13960=t5q81xt36	76469	2705
uiuo.ark+=13960=t0xp7gv54	65878	1832
uc2.ark+=13960=t3nv9cb9x	46051	2692
uiuo.ark+=13960=t49p3f891	75898	4861
mdp.39015012866847	184232	8690
mdp.39015030850492	40802	2674
uc1.b3331910	164064	9446
uc2.ark+=13960=t1vd6qf4p	109232	5179
nyp.33433075756100	84330	5020
uc1.b4105552	216627	9433
mdp.39015037698258	85729	6213
mdp.39015073446323	134849	9418
uiuo.ark+=13960=t8w95tz11	56442	1524
mdp.39015016450259	72832	3420
mdp.39015047616456	111431	8576
mdp.39076002869084	14884	1127
uc2.ark+=13960=t1rf5n23g	114291	6404
uc1.$b243771	17246	1111
mdp.39015011404749	72740	3957
pst.000007302602	110800	7258
coo.31924002382871	152128	10612
uiuo.ark+=13960=t71v65g7n	32190	772
mdp.39076006766518	39022	1786
nnc1.cu56443846	50360	2367
nyp.33433076078231	219829	8693
mdp.39015000631708	54770	2239
uc2.ark+=13960=t6n011r00	81473	6243
uc1.b4463192	116936	9342
osu.32435058055286	80906	7817
uiuo.ark+=13960=t02z1mj6z	74982	3413
mdp.39015067153810	123028	4754
njp.32101063971665	28646	1703
njp.32101067630903	65417	1915
mdp.39015049639100	198697	10413
njp.32101065712935	215593	6052
uc1.b4365455	76874	5347
njp.32101067178937	243859	9828
uc1.32106014494055	71479	7611
uiuo.ark+=13960=t8tb1rt9g	49066	2738
njp.32101067626703	61895	3003
uiuo.ark+=13960=t71v63h97	77176	2797
uc2.ark+=13960=t1gh9cw5m	57529	2117
mdp.39015068802589	95404	8384
uc1.$b87216	254783	14320
nyp.33433069252397	131432	4410
nyp.33433076074990	38538	2209
uiuo.ark+=13960=t2b85hw0z	39163	824
inu.30000100497357	93469	5524
nnc1.1002249626	48702	3508
uc1.$b783908	165719	6318
nyp.33433074815105	80497	5469
mdp.39015045679860	34351	1823
mdp.39015024894282	34828	1567
uiuo.ark+=13960=t9f47xn9c	47466	2229
mdp.39015029232769	121341	8660
mdp.39015016446083	105141	5655
mdp.39015063992641	70495	1625
uc2.ark+=13960=t2794284g	76858	3516
uc2.ark+=13960=t3hx16445	121266	5556
nyp.33433082173323	59680	2687
uc2.ark+=13960=t9t14xh4d	47631	2372
inu.30000020693762	95253	4512
hvd.hw28p3	129399	4710
mdp.39015063522307	51136	2546
nyp.33433074902408	38571	1573
mdp.39015031693701	28597	1029
njp.32101074760438	19604	1236
uc2.ark+=13960=t7wm18884	18096	780
wu.89006966048	48814	2641
yale.39002005021796	63288	1749
osu.32435052543055	100392	5448
uc1.$b312643	112500	5143
mdp.39015037351007	80676	4801
mdp.39015027228280	81321	5257
pst.000050615414	108869	6664
uc1.b4446963	51341	3044
inu.30000085374894	106235	8767
uva.x004385162	87636	4362
mdp.39015050694564	87742	4683
uiuo.ark+=13960=t4bp0pp3k	34459	588
nyp.33433011493966	14635	511
uc2.ark+=13960=t08w38973	93703	3458
uc1.$b278741	45305	1003
mdp.39015048416450	107836	6312
uc1.$b136780	65379	6997
wu.89098987142	52700	1902
uiuo.ark+=13960=t8df78w8p	56093	2093
mdp.39015030073806	128914	6864
mdp.39015028364696	262272	15616
uc1.b3326165	35715	688
nyp.33433069336737	199149	8997
nyp.33433082524962	15754	800
nyp.33433082529953	54124	2561
nyp.33433075762306	94708	5624
uc2.ark+=13960=t6xw4dp26	212384	9604
uc2.ark+=13960=fk1cj87m5q	27293	1824
osu.32435058030768	95850	7470
njp.32101071988149	59283	1980
wu.89097995674	69152	3924
mdp.39015065449871	90219	3876
uc1.$b298798	59221	4062
wu.89098014749	50165	1785
uva.x004391567	58055	2597
uc2.ark+=13960=t8kd21d4w	45248	1800
mdp.39015063953916	19850	1243
nyp.33433067277339	269023	13074
uiuo.ark+=13960=t8kd2530k	32270	772
uiuo.ark+=13960=t76t15q92	60223	1578
uc1.$b309384	47120	1490
uiuo.ark+=13960=t4kk9xr6c	55224	2177
uc2.ark+=13960=fk3nv99f7f	14548	918
nyp.33433074867130	65636	3383
nyp.33433076022163	147120	6983
mdp.39015063869997	64849	1362
uc1.$b87010	95600	4094
uc2.ark+=13960=t01z4419q	80943	2718
pst.000025465600	129763	8487
uc2.ark+=13960=t5n874t8r	151279	5205
hvd.hwjt4e	40662	1313
inu.39000002220668	83302	6964
nyp.33433074958525	9784	352
mdp.39015036697095	86422	1991
uc1.$b106136	140159	8828
uc1.$b63779	94563	5560
inu.30000057526448	150937	9792
uiuo.ark+=13960=t6nz8ts84	52932	1661
nyp.33433075820146	172785	4469
mdp.39015026297633	99330	5459
mdp.39015056687810	182995	11455
uiuo.ark+=13960=t0sq96369	69051	2312
uva.x030788093	70246	2385
uc1.b4376305	55970	4166
nyp.33433082304241	15350	513
uc1.$b56302	79372	5248
uiuo.ark+=13960=t3bz6rg8w	65112	2695
njp.32101064914821	47336	1439
njp.32101066459015	37355	1166
uc2.ark+=13960=t2n58fd17	76749	3117
mdp.39015063937059	79265	4507
uc1.b4351525	374294	22113
uc1.b4102448	116384	4424
uc1.$b702262	69725	3587
uc2.ark+=13960=t5s75cj3s	61394	2499
mdp.39015025820856	95589	6167
uc1.$b703452	72385	3965
uc1.$b301106	107757	7371
uc1.b3325432	64360	1800
njp.32101068168945	120517	5551
mdp.39015013004612	187720	14742
uiuo.ark+=13960=t0ht3526q	72069	3563
mdp.39015006565108	34416	2491
uc2.ark+=13960=t0tq5t878	31423	928
uc1.b4350583	108263	6055
mdp.39015016452966	131123	6280
uc2.ark+=13960=t8mc8zr77	95508	4221
wu.89001048909	181503	8377
mdp.39015054076024	348273	21034
mdp.39015062986024	115910	5985
uc1.32106010377890	112104	6326
pst.000003824955	87911	4551
nyp.33433082352042	147178	3119
wu.89098012545	68048	3875
mdp.39015046831361	170079	11518
mdp.39015050980864	36473	2197
uc2.ark+=13960=t5p846g0d	75441	4443
mdp.39015056303046	71456	5710
mdp.39015077669524	216868	13245
uva.x004786557	22163	1638
uc1.b3581552	71690	2569
uc2.ark+=13960=t9j38mf0k	106154	6224
mdp.39015054294908	439547	30392
mdp.39015006571692	110275	6284
uiuo.ark+=13960=t1zc8fb6b	80177	2835
dul1.ark+=13960=t46q2t31h	70315	2178
hvd.hn2ghd	77802	1844
mdp.39015029573493	251179	9402
uiuo.ark+=13960=t9g44zz14	55766	2146
mdp.39015032903190	60381	3565
mdp.39015056033494	31691	741
nnc1.0043378153	46009	1532
uiuo.ark+=13960=t08w42g96	45984	1243
hvd.hwecmn	129651	4603
uc2.ark+=13960=t5q815650	211761	10644
mdp.39076006767078	142687	5828
mdp.39015038922723	53650	3905
mdp.39015071202348	85348	5512
miun.aje0708.0011.001	78228	4037
mdp.39015048903887	65116	4502
uiuo.ark+=13960=t8nc6mq2s	84087	3026
mdp.39015047446235	171786	11752
uiuo.ark+=13960=t3st87x1j	38388	637
nyp.33433082284054	57963	2369
uc1.32106000245727	124871	6397
hvd.hn1q45	90573	2423
mdp.39015053616549	104124	5960
uc1.$b300883	71424	5752
nyp.33433074911300	40231	1222
nyp.33433074954953	56485	968
uiuo.ark+=13960=t80k31t81	61814	1046
hvd.hn2tpv	52042	986
uc1.$b248232	11968	315
uiuo.ark+=13960=t1pg2cj2j	78695	2793
nyp.33433074915137	72780	1614
uiuo.ark+=13960=t14m9ft6z	59000	1082
uiuo.ark+=13960=t9s18bv5j	56023	1317
uiuo.ark+=13960=t63498m8d	62778	1375
nyp.33433074917851	102624	2558
pst.000006711085	78223	1820
nyp.33433075840201	82134	2817
njp.32101069157384	44378	927
uiuo.ark+=13960=t0ms4br6q	44566	908
mdp.39015063977196	45534	1361
njp.32101066755073	76935	1775
nyp.33433075729909	114566	3437
uiuo.ark+=13960=t7qn6n28p	34358	962
njp.32101068177995	66213	1614
nyp.33433074919659	44741	2211
nyp.33433067303846	102604	5254
uiuo.ark+=13960=t4cn7c75m	42591	770
uiuo.ark+=13960=t8z89vv9r	66394	2052
uc1.b4104602	54911	1345
uiuo.ark+=13960=t4pk0nx1d	29625	831
uiuo.ark+=13960=t6543bw1s	46488	1198
njp.32101067640746	53211	1215
hvd.hwp4r8	109329	2269
uc2.ark+=13960=t6057h16c	73425	2163
uiuo.ark+=13960=t39z9dz6w	31943	690
uc2.ark+=13960=t7jq0zj72	69125	1874
njp.32101068972866	106000	3922
uc2.ark+=13960=t8sb40478	72189	2401
uc2.ark+=13960=t3cz3724j	57530	1409
njp.32101067707628	68986	1870
uiuo.ark+=13960=t1hh6x30p	65269	1446
uiuo.ark+=13960=t99605q13	45137	795
hvd.32044012556544	88393	3624
nyp.33433074964598	98184	4120
mdp.39015031644431	85998	2051
nyp.33433075764427	151197	5602
uc2.ark+=13960=t3610xr39	71563	2473
nyp.33433076052749	73363	2082
uiuo.ark+=13960=t5v70147x	49753	1902
uc2.ark+=13960=t6445pn55	68292	2367
nyp.33433076094352	68057	2221
mdp.39015063560430	80375	2770
uc1.b3324315	68294	2333
hvd.32044090343690	88959	2374
uiuo.ark+=13960=t2w38bv57	64521	2069
nyp.33433067347041	67896	2490
uiuo.ark+=13960=t2q53050z	63457	1952
uiuo.ark+=13960=t3320j74x	72635	3055
uiuo.ark+=13960=t15m6j33h	60229	1714
uc1.b3321966	65602	2195
uiuo.ark+=13960=t8sb4r697	56009	2178
uiuo.ark+=13960=t3320hb6t	49095	1445
uc2.ark+=13960=t6xw48g2v	57177	2158
nyp.33433074930037	211597	7736
uiuo.ark+=13960=t3kw5sm3s	84606	3558
uiuo.ark+=13960=t50g48273	64673	2216
uiuo.ark+=13960=t19k51v83	112655	5074
njp.32101068178688	149469	6213
uc2.ark+=13960=t08w3hh7p	121050	5738
mdp.39015059378540	141724	5811
nyp.33433073355830	68462	2303
uiuo.ark+=13960=t3nw02p9m	60228	1731
uiuo.ark+=13960=t3tt56p15	74193	3267
mdp.39015063543824	74139	2647
uc2.ark+=13960=t5n87479m	61289	2897
uiuo.ark+=13960=t0ht34m31	52287	2246
njp.32101068971058	64752	2931
uiuo.ark+=13960=t5v69sj03	65275	2853
njp.32101068176609	108930	5884
nyp.33433075727382	78887	4040
uiuo.ark+=13960=t6g16kp69	59693	2581
ncs1.ark+=13960=t7vm4kg7w	25827	901
uiuo.ark+=13960=t7tm7kz9z	65229	2434
njp.32101066458710	54924	2074
uc1.$b111410	93725	4745
uiuo.ark+=13960=t2t44bz9q	45385	2657
uc1.b3125218	98645	3659
uiuo.ark+=13960=t20c5g68c	48351	1066
nyp.33433076092190	186883	8012
uc1.b4105110	187935	8023
uc2.ark+=13960=t7jq0td5n	197336	14447
uc2.ark+=13960=t0cv4d859	120623	6435
uc2.ark+=13960=t2w37rr8x	58060	2289
uc2.ark+=13960=t3xs5q555	81919	3439
uiuo.ark+=13960=t6j10ks03	72222	3021
uiuo.ark+=13960=t8hd8cn6s	76796	3796
uiuo.ark+=13960=t07w6q90x	55632	2418
uc2.ark+=13960=t0vq2sn8f	109055	4565
uc2.ark+=13960=t10p1901j	94061	5347
coo.31924065002358	63237	2824
uc1.b4380138	59833	1264
mdp.39015063975463	57762	2326
uiuo.ark+=13960=t1gh9rt8q	77579	3881
uiuo.ark+=13960=t1cj8rk2q	104606	2937
uc1.b3328942	66429	2419
mdp.39015065758065	37999	1484
uc2.ark+=13960=t9m32s75q	106606	6535
uiuo.ark+=13960=t2988xr4w	62122	4123
uc2.ark+=13960=t8rb6xq61	124318	5656
nyp.33433074866611	127083	8350
uc2.ark+=13960=t5q819804	151100	8677
uiuo.ark+=13960=t07w6rt21	63015	2457
njp.32101041824978	179712	7044
uc2.ark+=13960=t8sb4024x	194504	8786
mdp.39015059389539	33315	2135
mdp.39015008993860	118175	7546
nyp.33433074928908	93185	4681
uc2.ark+=13960=t81j9qk9w	91086	4498
pst.000057481807	54030	3541
uc2.ark+=13960=t9m32nz7f	83609	4284
uc2.ark+=13960=t6m043304	117815	4280
loc.ark+=13960=t2k653521	93213	3082
uc2.ark+=13960=t2697062m	68582	2905
uc2.ark+=13960=t42r3qh0n	38344	2190
coo.31924022000370	93373	3303
nyp.33433076088826	109369	6008
nyp.33433076024490	93669	4205
loc.ark+=13960=t6640824t	38415	2223
nyp.33433076038839	85171	6243
mdp.39015047544880	96244	7600
nyp.33433007668738	57868	4493
mdp.39015000610488	204570	8987
mdp.39015018609274	97374	4458
uc2.ark+=13960=t4kk9mx8v	97029	4566
uc2.ark+=13960=t0ks6kn95	69393	3680
uc1.l0072688435	107898	6544
uc1.32106006030628	103794	6246
nyp.33433074807904	80713	4978
uc1.$b300839	63260	3450
mdp.39015059404106	153060	8980
mdp.39015003929760	114460	5462
uc1.$b242800	107333	5500
mdp.39015008170220	166771	8774
uc1.$b87138	88964	8360
uc1.$b70998	149986	11209
mdp.39015059405558	102497	5685
miun.afy8947.0002.001	181389	12671
miun.afy8947.0003.001	208277	11573
mdp.39015063917739	139614	7355
inu.32000007478300	32286	2071
uc1.b4354417	180937	11404
mdp.39015019181331	412921	27590
uc1.b3446809	136502	6836
uc1.$b87322	164021	9465
mdp.39015024848122	152026	11273
uc1.b3835564	86953	4144
mdp.39015066681480	77291	6058
uc1.b3934391	58585	3312
pst.000029586332	103788	6361
mdp.39015008540703	104221	6447
mdp.39015000632243	212619	15938
uc1.$b105983	299266	19064
mdp.39015039779825	83007	4267
uc1.$b189642	71971	4584
uc1.$b323008	210195	11589
mdp.39015016452883	51072	2530
mdp.39015016445929	104940	5332
uc1.$b686387	24549	1032
mdp.39015005003556	100795	6150
inu.32000002543876	84638	4025
uc1.32106010984984	113054	6009
mdp.39015002754367	155054	9040
